Seconds,Workers,Queries,Latency,Errors
1614311720,5,1816,0.00,0
1614311721,5,1819,7430.33,0
1614311722,5,1822,818.50,0
1614311723,5,1826,2220.50,0
1614311724,5,1827,1331.00,0
1614311725,5,1828,2323.00,0
1614311726,5,1828,0.00,0
1614311727,5,1831,2469.67,0
1614311728,5,1832,1162.00,0
1614311729,5,1834,1532.00,0
1614311730,5,1836,2288.50,0
1614311731,5,1839,1220.00,0
1614311732,5,1840,1935.00,0
1614311733,5,1843,5612.33,0
1614311734,5,1845,771.00,0
1614311735,5,1851,1442.50,0
1614311736,5,1855,694.25,0
1614311737,5,1862,2765.43,0
1614311738,5,1868,845.50,0
1614311739,5,1872,1034.75,0
1614311740,5,1878,969.33,0
1614311741,5,1881,672.67,0
1614311742,5,1884,1177.00,0
1614311743,5,1885,693.00,0
1614311744,5,1889,1812.75,0
1614311745,5,1893,1535.00,0
1614311746,5,1895,726.00,0
1614311747,5,1900,2338.60,0
1614311748,5,1905,1164.80,0
1614311749,5,1907,1023.50,0
1614311750,5,1909,1506.50,0
1614311751,5,1912,1371.67,0
1614311752,5,1916,2027.25,0
1614311753,5,1922,1357.00,0
1614311754,5,1927,740.00,0
1614311755,5,1931,791.25,0
1614311756,5,1936,1146.00,0
1614311757,5,1942,841.67,0
1614311758,5,1945,626.50,0
1614311759,5,1949,1153.00,0
1614311760,5,1951,747.00,0
1614311761,5,1955,1605.25,0
1614311762,5,1959,951.75,0
1614311763,5,1962,994.67,0
1614311764,5,1963,740.00,0
1614311765,5,1968,1380.60,0
1614311766,5,1969,12058.00,0
1614311767,5,1970,1205.00,0
1614311768,5,1972,1170.00,0
1614311769,5,1977,2761.80,0
1614311770,5,1978,730.00,0
1614311771,5,1979,1206.00,0
1614311772,5,1984,2308.60,0
1614311773,5,1986,1009.00,0
1614311774,5,1988,950.50,0
1614311775,5,1991,1371.33,0
1614311776,5,1995,2663.50,0
1614311777,5,1997,1172.50,0
1614311778,5,2000,980.67,0
1614311779,5,2002,1202.00,0
1614311780,5,2004,1258.00,0
1614311781,5,2006,2547.00,0
1614311782,5,2011,1521.80,0
1614311783,5,2016,3357.60,0
1614311784,5,2021,1158.60,0
1614311785,5,2024,790.33,0
1614311786,5,2024,0.00,0
1614311787,5,2024,0.00,0
1614311788,5,2025,2356.00,0
1614311789,5,2026,4006.00,0
