Seconds,Workers,Queries,Latency,Errors
1614217717,200,132629,425.96,0
1614217718,200,132868,396.92,0
1614217719,200,133092,403.58,0
1614217720,200,133303,390.33,0
1614217721,200,133530,398.57,0
1614217722,200,133771,394.48,0
1614217723,200,133997,372.15,0
1614217724,200,134229,346.78,0
1614217725,200,134463,364.58,0
1614217726,200,134690,368.23,0
1614217727,200,134902,373.05,0
1614217728,200,135141,413.80,0
1614217729,200,135349,409.28,0
1614217730,200,135560,405.74,0
1614217731,210,135781,439.55,0
1614217732,210,135988,491.05,0
1614217733,210,136205,486.80,0
1614217734,210,136408,451.78,0
1614217735,210,136608,492.75,0
1614217736,210,136808,578.65,0
1614217737,210,137062,430.77,0
1614217738,210,137294,379.50,0
1614217739,210,137501,403.94,0
1614217740,210,137730,393.07,0
1614217741,210,138001,419.13,0
1614217742,210,138240,408.20,0
1614217743,210,138468,393.02,0
1614217744,210,138672,423.22,0
1614217745,210,138883,436.67,0
1614217746,210,139126,458.18,0
1614217747,210,139336,455.16,0
1614217748,210,139551,450.08,0
1614217749,210,139759,442.83,0
1614217750,210,139983,482.47,0
1614217751,210,140203,488.88,0
1614217752,210,140420,482.75,0
1614217753,210,140657,416.80,0
1614217754,210,140897,412.22,0
1614217755,210,141125,380.20,0
1614217756,210,141366,398.26,0
1614217757,210,141601,387.20,0
1614217758,210,141838,381.69,0
