Seconds,Workers,Queries,Latency,Errors
1614314769,4,2141,0.00,0
1614314770,4,2142,6488.00,0
1614314771,4,2142,0.00,0
1614314772,4,2144,1304.50,0
1614314773,4,2144,0.00,0
1614314774,4,2144,0.00,0
1614314775,4,2145,2825.00,0
1614314776,4,2145,0.00,0
1614314777,4,2146,12295.00,0
1614314778,4,2148,3342.00,0
1614314779,4,2152,4478.33,0
1614314780,4,2156,576.67,0
1614314781,4,2159,700.00,0
1614314782,4,2161,1932.50,0
1614314783,4,2164,599.33,0
1614314784,4,2168,1260.00,0
1614314785,4,2171,827.00,0
1614314786,4,2173,618.50,0
1614314787,4,2178,1070.40,0
1614314788,4,2180,816.00,0
1614314789,4,2181,582.00,0
1614314790,4,2188,2487.86,0
1614314791,4,2192,731.00,0
1614314792,4,2196,979.25,0
1614314793,4,2201,974.50,0
1614314794,4,2202,654.00,0
1614314795,4,2204,1708.50,0
1614314796,4,2206,856.00,0
1614314797,4,2209,1128.33,0
1614314798,4,2212,2259.00,0
1614314799,4,2216,625.50,0
1614314800,4,2222,679.83,0
1614314801,4,2224,761.50,0
1614314802,4,2226,820.50,0
1614314803,4,2227,709.00,0
1614314804,4,2228,10249.00,0
1614314805,4,2230,1966.50,0
1614314806,4,2231,1017.00,0
1614314807,4,2235,2623.25,0
1614314808,4,2237,708.50,0
1614314809,4,2239,3498.50,0
1614314810,4,2243,2010.50,0
1614314811,4,2248,620.40,0
1614314812,4,2251,1233.00,0
1614314813,4,2251,0.00,0
1614314814,4,2254,2274.00,0
1614314815,4,2257,678.33,0
1614314816,4,2261,863.00,0
1614314817,4,2265,2014.25,0
1614314818,4,2268,1061.33,0
1614314819,4,2269,642.00,0
1614314820,4,2274,1489.50,0
1614314821,4,2275,734.00,0
1614314822,4,2276,2130.00,0
1614314823,4,2281,1093.50,0
1614314824,4,2283,753.50,0
1614314825,4,2286,1011.67,0
